Entity,Date,Seasonal variation,Combined measurements,Monthly averaged,Annual averaged,monthly_sea_surface_temperature_anomaly,Sea surface temp (lower-bound),Sea surface temp (upper-bound),Monthly pH measurement,Annual average,Temperature anomaly,Church & White,University of Hawaii,Average,arctic_sea_ice_osisaf,Monthly averaged,Annual averaged,Monthly averaged,Annual averaged
World,9/15/50,,,,,-0.11956,-0.206,-0.031,,,-0.11,,,,,,,,
World,10/15/50,,,,,-0.10634,-0.1975,-0.014,,,-0.2,-87.6140625,,-87.61406,,,,,
World,11/15/50,,,,,-0.1944,-0.281,-0.098,,,-0.34,,,,,,,,
World,12/15/50,,,,,-0.23799,-0.325,-0.1425,,,-0.21,,,,,,,,
World,1/15/51,,,,,-0.18785,-0.2655,-0.0985,,,-0.34,-82.0140625,,-82.01406,,,,,
World,2/15/51,,,,,-0.20448,-0.28,-0.1185,,,-0.41,,,,,,,,
World,3/15/51,,,,,-0.21929,-0.2905,-0.1415,,,-0.2,,,,,,,,
World,4/15/51,,,,,-0.12543,-0.2045,-0.0355,,,-0.14,-74.0140625,,-74.01406,,,,,
World,5/15/51,,,,,-0.06131,-0.143,0.035,,,0,,,,,,,,
World,6/15/51,,,,,0.11958,0.043,0.2085,,,-0.06,,,,,,,,
World,7/15/51,,,,,0.09386,0.018,0.183,,,-0.01,-82.3140625,,-82.31406,,,,,
World,8/15/51,,,,,0.15124,0.073,0.2425,,,0.06,,,,,,,,
World,9/15/51,,,,,0.05354,-0.015,0.141,,,0.05,,,,,,,,
World,10/15/51,,,,,0.12474,0.0455,0.221,,,0.08,-83.94739583,,-83.9474,,,,,
World,11/15/51,,,,,-0.02239,-0.0955,0.065,,,-0.01,,,,,,,,
World,12/15/51,,,,,0.03635,-0.04,0.124,,,0.16,,,,,,,,
World,1/15/52,,,,,0.09149,0.0155,0.1795,,,0.11,-85.08072917,,-85.08073,,,,,
World,2/15/52,,,,,0.13911,0.0645,0.2245,,,0.11,,,,,,,,
World,3/15/52,,,,,0.06124,-0.015,0.1465,,,-0.08,,,,,,,,
World,4/15/52,,,,,0.10057,0.015,0.203,,,0.04,-86.98072917,,-86.98073,,,,,
World,5/15/52,,,,,0.08852,0.0045,0.1875,,,-0.03,,,,,,,,
World,6/15/52,,,,,0.0769,-0.0035,0.172,,,-0.03,,,,,,,,
World,7/15/52,,,,,0.05367,-0.032,0.151,,,0.04,-84.48072917,,-84.48073,,,,,
World,8/15/52,,,,,0.06736,-0.011,0.157,,,0.05,,,,,,,,
World,9/15/52,,,,,0.04797,-0.0315,0.137,,,0.07,,,,,,,,
World,10/15/52,,,,,0.07958,0.0005,0.168,,,0,-79.6140625,,-79.61406,,,,,
World,11/15/52,,,,,0.01694,-0.065,0.1115,,,-0.13,,,,,,,,
World,12/15/52,,,,,0.00901,-0.0705,0.104,,,-0.02,,,,,,,,
World,1/15/53,,,,,-0.00613,-0.0845,0.095,,,0.07,-76.84739583,,-76.8474,,,,,
World,2/15/53,,,,,0.0737,-0.008,0.1775,,,0.15,,,,,,,,
World,3/15/53,,,,,0.05173,-0.0325,0.1605,,,0.11,,,,,,,,
World,4/15/53,,,,,0.12322,0.04,0.227,,,0.19,-78.28072917,,-78.28073,,,,,
World,5/15/53,,,,,0.17496,0.088,0.29,,,0.11,,,,,,,,
World,6/15/53,,,,,0.13391,0.05,0.246,,,0.12,,,,,,,,
World,7/15/53,,,,,0.10821,0.0295,0.2055,,,0.01,-75.34739583,,-75.3474,,,,,
World,8/15/53,,,,,0.05436,-0.0285,0.1545,,,0.05,,,,,,,,
World,9/15/53,,,,,0.08361,0.0045,0.184,,,0.04,,,,,,,,
World,10/15/53,,,,,0.03599,-0.0425,0.1315,,,0.08,-82.2140625,,-82.21406,,,,,
World,11/15/53,,,,,0.02533,-0.053,0.119,,,-0.03,,,,,,,,
World,12/15/53,,,,,0.05469,-0.0245,0.149,,,0.05,,,,,,,,
World,1/15/54,,,,,0.00712,-0.0695,0.0935,,,-0.24,-82.18072917,,-82.18073,,,,,
World,2/15/54,,,,,0.01025,-0.0655,0.0995,,,-0.1,,,,,,,,
World,3/15/54,,,,,-0.02213,-0.104,0.0745,,,-0.15,,,,,,,,
World,4/15/54,,,,,-0.1204,-0.2035,-0.022,,,-0.14,-81.24739583,,-81.2474,,,,,
World,5/15/54,,,,,-0.11942,-0.205,-0.02,,,-0.2,,,,,,,,
World,6/15/54,,,,,-0.11744,-0.202,-0.0195,,,-0.18,,,,,,,,
World,7/15/54,,,,,-0.21139,-0.295,-0.1185,,,-0.19,-86.7140625,,-86.71406,,,,,
World,8/15/54,,,,,-0.14201,-0.2195,-0.0605,,,-0.18,,,,,,,,
World,9/15/54,,,,,-0.12573,-0.2055,-0.0395,,,-0.1,,,,,,,,
World,10/15/54,,,,,-0.15259,-0.2295,-0.0675,,,-0.02,-80.8140625,,-80.81406,,,,,
World,11/15/54,,,,,-0.13803,-0.2175,-0.0485,,,0.08,,,,,,,,
World,12/15/54,,,,,-0.1949,-0.2705,-0.107,,,-0.18,,,,,,,,
World,1/15/55,,,,,-0.08979,-0.1665,-0.002,,,0.13,-72.38072917,,-72.38073,,,,,
World,2/15/55,,,,,-0.15242,-0.231,-0.057,,,-0.16,,,,,,,,
World,3/15/55,,,,,-0.10051,-0.182,-0.0155,,,-0.32,,,,,,,,
World,4/15/55,,,,,-0.17284,-0.2555,-0.0845,,,-0.22,-79.6140625,,-79.61406,,,,,
World,5/15/55,,,,,-0.25411,-0.342,-0.154,,,-0.2,,,,,,,,
World,6/15/55,,,,,-0.24564,-0.3345,-0.156,,,-0.14,,,,,,,,
World,7/15/55,,,,,-0.16477,-0.2505,-0.082,,,-0.11,-87.44739583,,-87.4474,,,,,
World,8/15/55,,,,,-0.13656,-0.2175,-0.0535,,,0.02,,,,,,,,
World,9/15/55,,,,,-0.1573,-0.2415,-0.0745,,,-0.11,,,,,,,,
World,10/15/55,,,,,-0.27969,-0.3625,-0.1955,,,-0.05,-81.74739583,,-81.7474,,,,,
World,11/15/55,,,,,-0.26311,-0.3445,-0.1805,,,-0.25,,,,,,,,
World,12/15/55,,,,,-0.22704,-0.3085,-0.145,,,-0.28,,,,,,,,
World,1/15/56,,,,,-0.16451,-0.2465,-0.084,,,-0.13,-82.38072917,,-82.38073,,,,,
World,2/15/56,,,,,-0.17157,-0.2525,-0.0895,,,-0.24,,,,,,,,
World,3/15/56,,,,,-0.20094,-0.286,-0.1205,,,-0.21,,,,,,,,
World,4/15/56,,,,,-0.19128,-0.28,-0.0995,,,-0.28,-82.38072917,,-82.38073,,,,,
World,5/15/56,,,,,-0.20078,-0.2875,-0.1115,,,-0.29,,,,,,,,
World,6/15/56,,,,,-0.23803,-0.322,-0.1545,,,-0.15,,,,,,,,
World,7/15/56,,,,,-0.22445,-0.308,-0.142,,,-0.09,-86.58072917,,-86.58073,,,,,
World,8/15/56,,,,,-0.2093,-0.289,-0.129,,,-0.26,,,,,,,,
World,9/15/56,,,,,-0.23302,-0.31,-0.1585,,,-0.19,,,,,,,,
World,10/15/56,,,,,-0.20279,-0.283,-0.1275,,,-0.23,-90.0140625,,-90.01406,,,,,
World,11/15/56,,,,,-0.20418,-0.281,-0.1315,,,-0.14,,,,,,,,
World,12/15/56,,,,,-0.16206,-0.2375,-0.0865,,,-0.06,,,,,,,,
World,1/15/57,,,,,-0.17257,-0.2425,-0.1025,,,-0.09,-83.0140625,,-83.01406,,,,,
World,2/15/57,,,,,-0.0955,-0.168,-0.017,,,-0.03,,,,,,,,
World,3/15/57,,,,,-0.05916,-0.1315,0.0175,,,-0.05,,,,,,,,
World,4/15/57,,,,,-0.03997,-0.116,0.0425,,,0,-70.1140625,,-70.11406,,,,,
World,5/15/57,,,,,0.10598,0.029,0.189,,,0.09,,,,,,,,
World,6/15/57,,,,,0.06144,-0.011,0.1455,,,0.16,,,,,,,,
World,7/15/57,,,,,0.09607,0.0255,0.1715,,,0.02,-69.54739583,,-69.5474,,,,,
World,8/15/57,,,,,0.09225,0.024,0.165,,,0.15,,,,,,,,
World,9/15/57,,,,,0.01528,-0.0545,0.0905,,,0.09,,,,,,,,
World,10/15/57,,,,,-0.02189,-0.0955,0.056,,,0.01,-72.84739583,,-72.8474,,,,,
World,11/15/57,,,,,0.01378,-0.0585,0.089,,,0.08,,,,,,,,
World,12/15/57,,,,,0.02445,-0.045,0.101,,,0.15,,,,,,,,
World,1/15/58,,,,,0.06633,-0.0015,0.142,,,0.39,-72.24739583,,-72.2474,,,,,
World,2/15/58,,,,,0.09533,0.027,0.171,,,0.22,,,,,,,,
World,3/15/58,,,,,0.06806,-0.0025,0.15,,,0.08,,,,,,,,
World,4/15/58,,,,,0.00185,-0.0705,0.089,,,0.01,-73.3140625,,-73.31406,,,,,
World,5/15/58,,,,,0.00459,-0.0685,0.0885,,,0.06,,,,,,,,
World,6/15/58,,,,,0.03996,-0.028,0.1195,,,-0.08,,,,,,,,
World,7/15/58,,,,,-0.00296,-0.074,0.081,,,0.05,-72.9140625,,-72.91406,,,,,
World,8/15/58,,,,,0.03753,-0.0305,0.12,,,-0.05,,,,,,,,
World,9/15/58,,,,,0.02526,-0.0395,0.1055,,,-0.02,,,,,,,,
World,10/15/58,,,,,-0.0112,-0.0765,0.0695,,,0.04,-68.8140625,,-68.81406,,,,,
World,11/15/58,,,,,-0.04924,-0.1125,0.032,,,0.02,,,,,,,,
World,12/15/58,,,,,0.0162,-0.049,0.0965,,,0.01,,,,,,,,
World,1/15/59,,,,,-0.00277,-0.07,0.0865,,,0.08,-68.7140625,,-68.71406,,,,,
World,2/15/59,,,,,-0.0109,-0.0805,0.0775,,,0.07,,,,,,,,
World,3/15/59,,,,,-0.04021,-0.111,0.055,,,0.18,,,,,,,,
World,4/15/59,,,,,-0.00709,-0.078,0.088,,,0.16,-73.1140625,,-73.11406,,,,,
World,5/15/59,,,,,0.04128,-0.0295,0.1325,,,0.04,,,,,,,,
World,6/15/59,,,,,-0.03877,-0.1085,0.047,,,0.03,,,,,,,,
World,7/15/59,,,,,-0.01309,-0.0835,0.0765,,,0.03,-70.2140625,,-70.21406,,,,,
World,8/15/59,,,,,-0.02048,-0.0855,0.0585,,,-0.01,,,,,,,,
World,9/15/59,,,,,-0.02616,-0.0885,0.056,,,-0.06,,,,,,,,
World,10/15/59,,,,,-0.02663,-0.0945,0.0555,,,-0.07,-69.9140625,,-69.91406,,,,,
World,11/15/59,,,,,-0.11356,-0.181,-0.0275,,,-0.08,,,,,,,,
World,12/15/59,,,,,-0.09837,-0.1635,-0.016,,,0,,,,,,,,
World,1/15/60,,,,,-0.0986,-0.167,-0.016,,,0,-70.38072917,,-70.38073,,,,,
World,2/15/60,,,,,-0.11362,-0.1765,-0.0385,,,0.13,,,,,,,,
World,3/15/60,,,,,-0.07759,-0.1385,-0.0055,,,-0.35,,,,,,,,
World,4/15/60,,,,,-0.11034,-0.1735,-0.0315,,,-0.15,-66.48072917,,-66.48073,,,,,
World,5/15/60,,,,,-0.05937,-0.1215,0.022,,,-0.08,,,,,,,,
World,6/15/60,,,,,-0.1228,-0.1855,-0.037,,,-0.04,,,,,,,,
World,7/15/60,,,,,-0.02014,-0.081,0.061,,,-0.04,-66.88072917,,-66.88073,,,,,
World,8/15/60,,,,,-0.03578,-0.099,0.05,,,0.02,,,,,,,,
World,9/15/60,,,,,-0.00173,-0.0585,0.0785,,,0.07,,,,,,,,
World,10/15/60,,,,,-0.10121,-0.1605,-0.0245,,,0.06,-67.58072917,,-67.58073,,,,,
World,11/15/60,,,,,-0.09907,-0.162,-0.0195,,,-0.11,,,,,,,,
World,12/15/60,,,,,-0.05771,-0.1205,0.016,,,0.19,,,,,,,,
World,1/15/61,,,,,-0.03635,-0.089,0.0245,,,0.07,-60.24739583,,-60.2474,,,,,
World,2/15/61,,,,,0.04295,-0.008,0.1005,,,0.19,,,,,,,,
World,3/15/61,,,,,-0.00207,-0.0535,0.058,,,0.09,,,,,,,,
World,4/15/61,,,,,0.0272,-0.023,0.089,,,0.13,-56.24739583,,-56.2474,,,,,
World,5/15/61,,,,,0.03085,-0.02,0.0925,,,0.12,,,,,,,,
World,6/15/61,,,,,0.04484,-0.004,0.1095,,,0.11,,,,,,,,
World,7/15/61,,,,,-0.02229,-0.0745,0.044,,,0.01,-60.74739583,,-60.7474,,,,,
World,8/15/61,,,,,-0.02231,-0.071,0.036,,,0.01,,,,,,,,
World,9/15/61,,,,,-0.12958,-0.1765,-0.073,,,0.09,,,,,,,,
World,10/15/61,,,,,-0.07108,-0.1175,-0.017,,,0,-65.64739583,,-65.6474,,,,,
World,11/15/61,,,,,-0.08812,-0.1345,-0.0325,,,0.03,,,,,,,,
World,12/15/61,,,,,-0.10186,-0.148,-0.0475,,,-0.16,,,,,,,,
World,1/15/62,,,,,-0.08408,-0.1275,-0.0295,,,0.05,-66.68072917,,-66.68073,,,,,
World,2/15/62,,,,,-0.06251,-0.1065,-0.0085,,,0.15,,,,,,,,
World,3/15/62,,,,,-0.08401,-0.128,-0.0285,,,0.1,,,,,,,,
World,4/15/62,,,,,-0.07532,-0.1195,-0.02,,,0.05,-67.6140625,,-67.61406,,,,,
World,5/15/62,,,,,-0.07485,-0.122,-0.0185,,,-0.06,,,,,,,,
World,6/15/62,,,,,-0.1025,-0.1475,-0.0475,,,0.03,,,,,,,,
World,7/15/62,,,,,-0.0394,-0.078,0.0065,,,0.02,-68.04739583,,-68.0474,,,,,
World,8/15/62,,,,,-0.0637,-0.103,-0.0175,,,-0.01,,,,,,,,
World,9/15/62,,,,,-0.06953,-0.1055,-0.027,,,0,,,,,,,,
World,10/15/62,,,,,-0.07429,-0.111,-0.033,,,0.01,-63.4140625,,-63.41406,,,,,
World,11/15/62,,,,,-0.11605,-0.153,-0.0735,,,0.06,,,,,,,,
World,12/15/62,,,,,-0.14068,-0.1795,-0.0935,,,-0.03,,,,,,,,
World,1/15/63,,,,,-0.15015,-0.1875,-0.1045,,,-0.03,-63.88072917,,-63.88073,,,,,
World,2/15/63,,,,,-0.13668,-0.1745,-0.088,,,0.18,,,,,,,,
World,3/15/63,,,,,-0.12674,-0.162,-0.08,,,-0.14,,,,,,,,
World,4/15/63,,,,,-0.05773,-0.094,-0.009,,,-0.07,-65.5140625,,-65.51406,,,,,
World,5/15/63,,,,,-0.02117,-0.0575,0.029,,,-0.06,,,,,,,,
World,6/15/63,,,,,-0.05393,-0.0895,-0.0025,,,0.05,,,,,,,,
World,7/15/63,,,,,0.02981,-0.019,0.1055,,,0.06,-69.9140625,,-69.91406,,,,,
World,8/15/63,,,,,0.07849,0.027,0.152,,,0.23,,,,,,,,
World,9/15/63,,,,,0.00836,-0.0415,0.0805,,,0.18,,,,,,,,
World,10/15/63,,,,,0.01368,-0.0375,0.0795,,,0.15,-69.0140625,,-69.01406,,,,,
World,11/15/63,,,,,0.00783,-0.042,0.0725,,,0.15,,,,,,,,
World,12/15/63,,,,,-0.01491,-0.0645,0.045,,,-0.03,,,,,,,,
World,1/15/64,,,,,-0.10854,-0.1515,-0.054,,,-0.09,-77.94739583,,-77.9474,,,,,
World,2/15/64,,,,,-0.11281,-0.158,-0.057,,,-0.1,,,,,,,,
World,3/15/64,,,,,-0.1779,-0.22,-0.124,,,-0.21,,,,,,,,
World,4/15/64,,,,,-0.20653,-0.254,-0.1535,,,-0.32,-81.94739583,,-81.9474,,,,,
World,5/15/64,,,,,-0.21013,-0.258,-0.1575,,,-0.25,,,,,,,,
World,6/15/64,,,,,-0.13933,-0.1885,-0.0815,,,-0.04,,,,,,,,
World,7/15/64,,,,,-0.20753,-0.253,-0.1555,,,-0.04,-70.98072917,,-70.98073,,,,,
World,8/15/64,,,,,-0.33827,-0.385,-0.2845,,,-0.22,,,,,,,,
World,9/15/64,,,,,-0.33245,-0.3805,-0.2825,,,-0.29,,,,,,,,
World,10/15/64,,,,,-0.2769,-0.3275,-0.2225,,,-0.32,-73.1140625,,-73.11406,,,,,
World,11/15/64,,,,,-0.37858,-0.428,-0.3235,,,-0.21,,,,,,,,
World,12/15/64,,,,,-0.39539,-0.443,-0.3475,,,-0.3,,,,,,,,
World,1/15/65,,,,,-0.26265,-0.3125,-0.2105,,,-0.08,-66.18072917,,-66.18073,,,,,
World,2/15/65,,,,,-0.23833,-0.2875,-0.1835,,,-0.17,,,,,,,,
World,3/15/65,,,,,-0.30288,-0.348,-0.246,,,-0.13,,,,,,,,
World,4/15/65,,,,,-0.24233,-0.2885,-0.184,,,-0.19,-67.04739583,,-67.0474,,,,,
World,5/15/65,,,,,-0.2342,-0.2785,-0.175,,,-0.12,,,,,,,,
World,6/15/65,,,,,-0.23117,-0.278,-0.1715,,,-0.08,,,,,,,,
World,7/15/65,,,,,-0.25195,-0.296,-0.198,,,-0.13,-66.3140625,,-66.31406,,,,,
World,8/15/65,,,,,-0.18091,-0.225,-0.125,,,-0.04,,,,,,,,
World,9/15/65,,,,,-0.13194,-0.1755,-0.0775,,,-0.15,,,,,,,,
World,10/15/65,,,,,-0.12789,-0.1725,-0.071,,,-0.05,-60.74739583,,-60.7474,,,,,
World,11/15/65,,,,,-0.12705,-0.173,-0.0675,,,-0.06,,,,,,,,
World,12/15/65,,,,,-0.10646,-0.1485,-0.0515,,,-0.08,,,,,,,,
World,1/15/66,,,,,-0.10206,-0.142,-0.0475,,,-0.19,-64.28072917,,-64.28073,,,,,
World,2/15/66,,,,,-0.10329,-0.1445,-0.05,,,-0.04,,,,,,,,
World,3/15/66,,,,,-0.08892,-0.1305,-0.038,,,0.03,,,,,,,,
World,4/15/66,,,,,-0.04062,-0.081,0.0125,,,-0.13,-70.08072917,,-70.08073,,,,,
World,5/15/66,,,,,-0.17881,-0.219,-0.124,,,-0.12,,,,,,,,
World,6/15/66,,,,,-0.10653,-0.15,-0.0535,,,0.01,,,,,,,,
World,7/15/66,,,,,-0.04713,-0.0865,0.002,,,0.08,-70.48072917,,-70.48073,,,,,
World,8/15/66,,,,,-0.08343,-0.1255,-0.0325,,,-0.09,,,,,,,,
World,9/15/66,,,,,-0.11212,-0.151,-0.067,,,-0.03,,,,,,,,
World,10/15/66,,,,,-0.10297,-0.1515,-0.053,,,-0.17,-71.68072917,,-71.68073,,,,,
World,11/15/66,,,,,-0.08446,-0.131,-0.035,,,-0.01,,,,,,,,
World,12/15/66,,,,,-0.06123,-0.106,-0.0095,,,-0.03,,,,,,,,
World,1/15/67,,,,,-0.18494,-0.2295,-0.1355,,,-0.08,-72.9140625,,-72.91406,,,,,
World,2/15/67,,,,,-0.16686,-0.2135,-0.119,,,-0.21,,,,,,,,
World,3/15/67,,,,,-0.13028,-0.1785,-0.081,,,0.05,,,,,,,,
World,4/15/67,,,,,-0.1744,-0.2185,-0.123,,,-0.05,-73.84739583,,-73.8474,,,,,
World,5/15/67,,,,,-0.07419,-0.1165,-0.0205,,,0.12,,,,,,,,
World,6/15/67,,,,,-0.07622,-0.118,-0.0245,,,-0.08,,,,,,,,
World,7/15/67,,,,,-0.10257,-0.143,-0.053,,,0.02,-66.44739583,,-66.4474,,,,,
World,8/15/67,,,,,-0.10701,-0.1415,-0.074,,,0.01,,,,,,,,
World,9/15/67,,,,,-0.14978,-0.184,-0.1175,,,-0.06,,,,,,,,
World,10/15/67,,,,,-0.18494,-0.2185,-0.1555,,,0.09,-63.94739583,,-63.9474,,,,,
World,11/15/67,,,,,-0.1772,-0.211,-0.1425,,,-0.05,,,,,,,,
World,12/15/67,,,,,-0.28196,-0.3165,-0.2465,,,-0.05,,,,,,,,
World,1/15/68,,,,,-0.28996,-0.325,-0.257,,,-0.26,-63.48072917,,-63.48073,,,,,
World,2/15/68,,,,,-0.32509,-0.361,-0.287,,,-0.14,,,,,,,,
World,3/15/68,,,,,-0.31899,-0.3545,-0.2815,,,0.2,,,,,,,,
World,4/15/68,,,,,-0.24864,-0.286,-0.2115,,,-0.06,-75.48072917,,-75.48073,,,,,
World,5/15/68,,,,,-0.21229,-0.249,-0.1785,,,-0.14,,,,,,,,
World,6/15/68,,,,,-0.09866,-0.135,-0.0645,,,-0.09,,,,,,,,
World,7/15/68,,,,,-0.12446,-0.1555,-0.096,,,-0.13,-72.8140625,,-72.81406,,,,,
World,8/15/68,,,,,-0.08606,-0.118,-0.0565,,,-0.09,,,,,,,,
World,9/15/68,,,,,-0.08107,-0.115,-0.048,,,-0.19,,,,,,,,
World,10/15/68,,,,,-0.04709,-0.082,-0.014,,,0.09,-60.0140625,,-60.01406,,,,,
World,11/15/68,,,,,-0.03922,-0.0735,-0.0085,,,-0.05,,,,,,,,
World,12/15/68,,,,,0.04413,0.008,0.0785,,,-0.14,,,,,,,,
World,1/15/69,,,,,0.07048,0.0355,0.102,,,-0.11,-59.7140625,,-59.71406,,,,,
World,2/15/69,,,,,0.0616,0.029,0.093,,,-0.18,,,,,,,,
World,3/15/69,,,,,0.0748,0.0435,0.106,,,0.01,,,,,,,,
World,4/15/69,,,,,0.07175,0.0395,0.1045,,,0.17,-60.3140625,,-60.31406,,,,,
World,5/15/69,,,,,0.11877,0.0875,0.1475,,,0.18,,,,,,,,
World,6/15/69,,,,,0.01176,-0.0195,0.04,,,0.03,,,,,,,,
World,7/15/69,,,,,-0.08199,-0.1115,-0.056,,,-0.04,-62.6140625,,-62.61406,,,,,
World,8/15/69,,,,,-0.02647,-0.0575,0.002,,,0.04,,,,,,,,
World,9/15/69,,,,,-0.04353,-0.074,-0.016,,,0.08,,,,,,,,
World,10/15/69,,,,,-0.0461,-0.077,-0.016,,,0.09,-60.34739583,,-60.3474,,,,,
World,11/15/69,,,,,-0.04448,-0.073,-0.0135,,,0.12,,,,,,,,
World,12/15/69,,,,,-0.00723,-0.036,0.0215,,,0.24,,,,,,,,
World,1/15/70,,,,,0.03954,0.013,0.064,,,0.08,-61.5140625,-60.96544387,-61.23975,,,,,
World,2/15/70,,,,,-0.04386,-0.068,-0.0195,,,0.22,,,,,,,,
World,3/15/70,,,,,-0.0476,-0.0715,-0.024,,,0.06,,,,,,,,
World,4/15/70,,,,,-0.04461,-0.066,-0.019,,,0.05,-63.1140625,-70.06557339,-66.58982,,,,,
World,5/15/70,,,,,-0.0772,-0.1,-0.0505,,,-0.04,,,,,,,,
World,6/15/70,,,,,-0.15222,-0.176,-0.128,,,-0.03,,,,,,,,
World,7/15/70,,,,,-0.16678,-0.1905,-0.1435,,,0.01,-64.74739583,-70.86888759,-67.80814,,,,,
World,8/15/70,,,,,-0.14344,-0.166,-0.121,,,-0.1,,,,,,,,
World,9/15/70,,,,,-0.14016,-0.1625,-0.1175,,,0.12,,,,,,,,
World,10/15/70,,,,,-0.10308,-0.127,-0.078,,,0.03,-62.8140625,-67.10527973,-64.95967,,,,,
World,11/15/70,,,,,-0.10926,-0.1305,-0.086,,,0.02,,,,,,,,
World,12/15/70,,,,,-0.1422,-0.1615,-0.121,,,-0.12,,,,,,,,
World,1/15/71,,,,,-0.19859,-0.217,-0.179,,,-0.02,-57.48072917,-61.24613993,-59.36343,,,,,
World,2/15/71,,,,,-0.27602,-0.2945,-0.255,,,-0.15,,,,,,,,
World,3/15/71,,,,,-0.30233,-0.3205,-0.281,,,-0.18,,,,,,,,
World,4/15/71,,,,,-0.22812,-0.248,-0.206,,,-0.07,-55.34739583,-59.23478119,-57.29109,,,,,
World,5/15/71,,,,,-0.23317,-0.253,-0.211,,,-0.05,,,,,,,,
World,6/15/71,,,,,-0.26647,-0.288,-0.244,,,-0.16,,,,,,,,
World,7/15/71,,,,,-0.19711,-0.219,-0.1765,,,-0.08,-60.48072917,-62.5545612,-61.51765,,,,,
World,8/15/71,,,,,-0.27771,-0.2975,-0.257,,,-0.01,,,,,,,,
World,9/15/71,,,,,-0.25204,-0.2735,-0.2315,,,-0.06,,,,,,,,
World,10/15/71,,,,,-0.2551,-0.2775,-0.2325,,,-0.04,-57.08072917,-63.14317181,-60.11195,,,,,
World,11/15/71,,,,,-0.25192,-0.276,-0.2275,,,-0.07,,,,,,,,
World,12/15/71,,,,,-0.32838,-0.352,-0.305,,,-0.08,,,,,,,,
World,1/15/72,,,,,-0.15196,-0.175,-0.133,,,-0.22,-56.5140625,-58.40219895,-57.45813,,,,,
World,2/15/72,,,,,-0.10585,-0.1285,-0.086,,,-0.18,,,,,,,,
World,3/15/72,,,,,-0.12677,-0.148,-0.1075,,,0.02,,,,,,,,
World,4/15/72,,,,,-0.06655,-0.086,-0.0455,,,0,-47.08072917,-48.94230976,-48.01152,,,,,
World,5/15/72,,,,,-0.03766,-0.0575,-0.0185,,,-0.03,,,,,,,,
World,6/15/72,,,,,-0.04055,-0.059,-0.019,,,0.04,,,,,,,,
World,7/15/72,,,,,-0.004,-0.0225,0.014,,,0.01,-43.7140625,-43.77394514,-43.744,,,,,
World,8/15/72,,,,,-0.03642,-0.0555,-0.0175,,,0.16,,,,,,,,
World,9/15/72,,,,,-0.02803,-0.0485,-0.008,,,0.02,,,,,,,,
World,10/15/72,,,,,-0.01209,-0.0345,0.008,,,0.08,-49.74739583,-46.4069286,-48.07716,,,,,
World,11/15/72,,,,,0.10486,0.083,0.1265,,,0.02,,,,,,,,
World,12/15/72,,,,,0.22671,0.206,0.2475,,,0.18,,,,,,,,
World,1/15/73,,,,,0.15567,0.134,0.176,,,0.29,-54.68072917,-51.33315709,-53.00694,,,,,
World,2/15/73,,,,,0.10008,0.0765,0.12,,,0.32,,,,,,,,
World,3/15/73,,,,,0.12079,0.099,0.139,,,0.29,,,,,,,,
World,4/15/73,,,,,0.06486,0.0435,0.085,,,0.27,-56.28072917,-58.17343297,-57.22708,,,,,
World,5/15/73,,,,,0.01622,-0.0055,0.036,,,0.23,,,,,,,,
World,6/15/73,,,,,0.01852,-0.0045,0.0405,,,0.19,,,,,,,,
World,7/15/73,,,,,0.01567,-0.0065,0.04,,,0.12,-56.74739583,-62.64887658,-59.69814,,,,,
World,8/15/73,,,,,0.00754,-0.0125,0.028,,,0.05,,,,,,,,
World,9/15/73,,,,,-0.03204,-0.0525,-0.0115,,,0.09,,,,,,,,
World,10/15/73,,,,,-0.07865,-0.0995,-0.058,,,0.1,-53.18072917,-58.80079956,-55.99076,,,,,
World,11/15/73,,,,,-0.09427,-0.115,-0.074,,,0.04,,,,,,,,
World,12/15/73,,,,,-0.16545,-0.186,-0.1455,,,-0.07,,,,,,,,
World,1/15/74,,,,,-0.22241,-0.2445,-0.202,,,-0.1,-40.18072917,-48.89802193,-44.53938,,,,,
World,2/15/74,,,,,-0.23826,-0.261,-0.216,,,-0.27,,,,,,,,
World,3/15/74,,,,,-0.21506,-0.237,-0.1935,,,-0.05,,,,,,,,
World,4/15/74,,,,,-0.1784,-0.201,-0.1575,,,-0.12,-40.48072917,-42.1038966,-41.29231,,,,,
World,5/15/74,,,,,-0.15691,-0.1795,-0.1345,,,-0.04,,,,,,,,
World,6/15/74,,,,,-0.13523,-0.159,-0.112,,,-0.05,,,,,,,,
World,7/15/74,,,,,-0.15936,-0.183,-0.136,,,-0.03,-43.18072917,-41.65436059,-42.41754,,,,,
World,8/15/74,,,,,-0.0299,-0.0515,-0.009,,,0.1,,,,,,,,
World,9/15/74,,,,,-0.05631,-0.0785,-0.033,,,-0.08,,,,,,,,
World,10/15/74,,,,,-0.11545,-0.1395,-0.092,,,-0.06,-46.04739583,-42.00842261,-44.02791,,,,,
World,11/15/74,,,,,-0.13483,-0.158,-0.111,,,-0.08,,,,,,,,
World,12/15/74,,,,,-0.12383,-0.1445,-0.1025,,,-0.08,,,,,,,,
World,1/15/75,,,,,-0.14649,-0.171,-0.1245,,,0.1,-43.94739583,-38.53531353,-41.24135,,,,,
World,2/15/75,,,,,-0.08262,-0.1075,-0.062,,,0.08,,,,,,,,
World,3/15/75,,,,,-0.11137,-0.138,-0.0915,,,0.12,,,,,,,,
